Text,Score,Suggestion
شبیه ماشین چینیه همه چیز فقط داره کیفیت تصویر پایین پنل کم نور تصویر ضد حال ,76,1
پولتونوهدر ندید  خدمات بعد از فروش در حد صفر هستش و اگر قطعه نیاز داشته باشید ندارند  لااقل اگر از براندهای معتبر خرید کنید اگر نیاز به قطعه داشته باشه تو بازار پیدا میشه ,48,1
دوستانی که با درگاه کم USB مشکل دارن میتونن ی هاب بهش وصل کنن و 2 تا فلاش رو باهم استفاده کنن شاید هم بشه بیشتر از 2تا استفاده کرد ولی هارد رو نمیشه به هاب وصل کرد باید مستقیم به TV وصل بشه ,80,1
من رنگ سبز رو خریدم فکر میکردم قسمت رنگیش براق باشه ولی نیست حالت مات هست با این حال به نظرم هم زیباست هم جنس استیلش به نظر خیلی خوبه حالا باید استفاده بشه ببینیم چطوره  ,80,1
تو فروش ویژه می ارزه کفی اتو بی کیفیته ,60,3
خیلی قشنگه ول وقتی به دستم رسید دیدم خیلی کوچولو و سبکه و برای اتو چادر یا پرده خوب نیست ,24,3
با سلام بعد از هفت ماه استفاده باید بگم متاسفانه کفی نامرغوبی داره و جرم میگیره و شروع میکنه به چسبیدن و به لکه و برق انداختن روی لباس ها  اصلا راضی نیستم  ,40,3
دارای امکانات مناسب به نسبت قیمت ,100,1
نسبت به قیمتش ارزش خرید بالایی داره و حداقل امکانات مورد نیاز  رو داره  فقط دفترچه راهنمارو اگه بخونید نه چکه کردن آب داره و نه برق انداختن   دو روزه دستم رسید و بسته بندی خوبی هم کرده بود دیجی کالا  کلا از خریدم راضیم  ,80,1
کیفیت عالی  سریع آماده استفاده میشه همین ک می زنیش ب برق  گارانتی داره  خیالت راحت  شک نکن من چن روز پیش خریدم قبل عید  فوق العادس کاملا راضیم ,100,1
راضی هستم اما چینی است فک میکردم اصل ,64,1
این اولین خرید من از دیجی کالا بود و خیلی خوشحالم اولین تجربه خرید راضی کننده بود و باعث جلب اعتماد ما شد و منجر به ادامه خرید هم خواهد شد  خوب است به دیگران هم پیشنهاد میکنم چون مقرون به صرفه در کنار رفع نیاز هایشان و کار راه بنداز میباشد  با تشکر از دیجی کالا ,72,1
من توی پیشنهاد ویژه خریدم و راضیم  و به کسانی که دودلن برای خریدش پیشنهاد میکنم  البته به اندازه ی پولی که میدین توقع داشته باشین ازش  اما کارکردش واقعا راضی کننده هست  هیچ مشکلی هم نداره  مرسی از دیجی کالا  ,76,1
من چند ماه دارم از این اتو اتفاده می کنم و راضی هستم توی فروش ویژه واقعا ارزش خرید داره گرچه جنس کفی خیلی ایده ال نیست اما با توجه به قیمت مناسبه ,68,1
تو پیشنهاد ویژه خریدم  هیچ مشکلیم نداره  خیلی هم عالی ,60,1
بنده نیز در ابتدا با ریزش آب زیاد مواجه شدم که پس از خوندن دفترچه راهنما و راه اندازی اتو با توجه به راهنمای روی جلد  کاملا این مشکل حل شد و الان واقعا از خریدم راضی م  با توجه به قیمت  گزینه ی خوبیه  ,88,1
راه خوب صرفه جویی توخرید نون و از اون مهمتر لذت طعم نون برشته و تازه هیچ عطری هم نمیده ,80,1
بسیار عالی و با کیفیت       ,92,1
کیفیت صداش به نظرم خوب نیست یعنی انگار از حموم اومدی و گوشتون گرفته  وزنش سبک و زیاد به گوش ها فشار نمیاره یعنی روش گوش کیپ نمیشه شاید اگه ارم philips نبود من میگفتم به درد نخوره ولی  ,52,2
هرکسی دنبال کیفیت تصویر هست حتما این برند مد نظر داشته باشه کنتراست تصویر در این تلویزیون ها واقعا عالیه شدت نور سفید بالایی داره و شدت نور مشکی نسبتا کمه این دو باعث میشن که کیفیت تصویر و کنتراست تصویر بالایی داشته باشه تلویزیون هایی تو این رده قیمتی شدت نور سفیدشون حدود 100 تا 250 کاندلا بر متر مربع اما تلویزیون های فلیپس بالای 300 کاندلا بر متر مربع هست که این باعث میشه تراز سفیدی افزایش پیدا کنه واقعا کیفیت خوبی داره تلویزیون های فلیپس ,96,1
به نظرم نوع مشابه از شرکت دلونگی بهتر از این هواپز باشد  چون همزن دارد و داخل هواپز هم قابل رویت است  برای پخت مرغ عالی است اما متاسفانه ظرفیتش کافی نیست  سیب زمینی هم با کیفیت متوسط رو به بالا می پزد  ,48,2
برای کباب کردن مرغ و ماهی و قارچ خیلی خوبه ولی سیب زمینی رو خیلی خشک می کنه بسته به استفاده اتون از این غذاها هم قیمتش رو می تونید بسنجید کلا نمی تونید انتظاری که از سرخ کن های غیر رژیمی دارید رو کلا از این مدل سرخ کن ها داشته باشید یعنی نمیشه اسمشو سرخ کن گذاشت بیشتر باربکیو ,72,2
این محصول واقعا برای تلویزیون بسیار مناسبه  خود دستگاه یک شوک گیر خوب برای جلوگیری از آسیب رسوندن نوسانات برق به تلویزیون داره که از روی کنجکاوری با خازن چهارصد ولت تست شد و جالبه که هیچ شکی رو منتقل نکرد  بنظرم کیفیت ساخت ش رو دست کم نگیرید ,84,1
بعد از مدتها تحقیق سال گذشته از دیجی کالا تهیه کردم قطر سیمش 3برار بقیه محافظهاست بعد از یکسال استفاده چند روز پیش ترانس برق سر کوچمون خراب شد بلافاصله تلوزیون و سینمای خانگی رو از مدار خارج کرد همسایمون که محافظ ایرانی داشت تلوزیونشون سوخت برقکار میگفت چون ترانس نیمسوز شده بود برق تکفاز شده بودو محافظهای معمولی برق رو قطع نکردن ولی فیلیپس ما بدلیل دقت کافی مانع خسارت شده واقعا بهش ایمان آوردم بعد از یکسال استفاده شخصا ضمانتش میکنم موجود شد بدون تردید تهیه کنید منو که نجات داد ,88,1
